hotel_id;energy_agreement_id;energy_type_id;entry_date;count_value;reactive_value;capacitive_value;is_oasas;oasas_count_value;oasas_reactive_value;oasas_capacitive_value
736;1;1;26.09.2021;9.443.327;0;0;FALSE;0;0;0
736;1;1;27.09.2021;9.443.678;0;0;FALSE;0;0;0
736;1;1;28.09.2021;9.444.057;0;0;FALSE;0;0;0
736;1;1;29.09.2021;9.444.445;0;0;FALSE;0;0;0
736;1;1;30.09.2021;9.444.825;0;0;FALSE;0;0;0
736;1;1;01.10.2021;9.445.192;0;0;FALSE;0;0;0
736;1;1;02.10.2021;9.445.568;0;0;FALSE;0;0;0
736;1;1;03.10.2021;9.445.914;0;0;FALSE;0;0;0
736;1;1;04.10.2021;9.446.692;0;0;FALSE;0;0;0
736;1;1;05.10.2021;9.447.537;0;0;FALSE;0;0;0
736;1;1;06.10.2021;9.448.468;0;0;FALSE;0;0;0
736;1;1;07.10.2021;9.449.294;0;0;FALSE;0;0;0
736;1;1;08.10.2021;9.450.096;0;0;FALSE;0;0;0
736;1;1;09.10.2021;9.450.837;0;0;FALSE;0;0;0
736;1;1;10.10.2021;9.451.621;0;0;FALSE;0;0;0
736;1;1;11.10.2021;9.452.529;0;0;FALSE;0;0;0
736;1;1;12.10.2021;9.453.242;0;0;FALSE;0;0;0
736;1;1;13.10.2021;9.454.065;0;0;FALSE;0;0;0
736;1;1;14.10.2021;9.454.783;0;0;FALSE;0;0;0
736;1;1;15.10.2021;9.455.686;0;0;FALSE;0;0;0
736;1;1;16.10.2021;9.456.713;0;0;FALSE;0;0;0
736;1;1;17.10.2021;9.457.683;0;0;FALSE;0;0;0
736;1;1;18.10.2021;9.458.711;0;0;FALSE;0;0;0
736;1;1;19.10.2021;9.459.573;0;0;FALSE;0;0;0
736;1;1;20.10.2021;9.460.438;0;0;FALSE;0;0;0
736;1;1;21.10.2021;9.461.193;0;0;FALSE;0;0;0
736;1;1;22.10.2021;9.461.978;0;0;FALSE;0;0;0
736;1;1;23.10.2021;9.462.762;0;0;FALSE;0;0;0
736;1;1;24.10.2021;9.463.575;0;0;FALSE;0;0;0
736;1;1;25.10.2021;9.464.520;0;0;FALSE;0;0;0
736;1;1;26.10.2021;9.465.511;0;0;FALSE;0;0;0
736;1;1;27.10.2021;9.466.464;0;0;FALSE;0;0;0
736;1;1;28.10.2021;9.467.385;0;0;FALSE;0;0;0
736;1;1;29.10.2021;9.468.367;0;0;FALSE;0;0;0
736;1;1;30.10.2021;9.469.283;0;0;FALSE;0;0;0
736;1;1;31.10.2021;9.470.242;0;0;FALSE;0;0;0
736;1;1;01.11.2021;9.471.254;0;0;FALSE;0;0;0
736;1;1;02.11.2021;9.472.131;0;0;FALSE;0;0;0
736;1;1;03.11.2021;9.473.030;0;0;FALSE;0;0;0
736;1;1;04.11.2021;9.473.738;0;0;FALSE;0;0;0
736;1;1;05.11.2021;9.474.219;0;0;FALSE;0;0;0
736;1;1;06.11.2021;9.475.211;0;0;FALSE;0;0;0
736;1;1;07.11.2021;9.476.038;0;0;FALSE;0;0;0
736;1;1;08.11.2021;9.476.913;0;0;FALSE;0;0;0
736;1;1;09.11.2021;9.477.784;0;0;FALSE;0;0;0
736;1;1;10.11.2021;9.478.706;0;0;FALSE;0;0;0
736;1;1;11.11.2021;9.479.684;0;0;FALSE;0;0;0
736;1;1;12.11.2021;9.480.661;0;0;FALSE;0;0;0
736;1;1;13.11.2021;9.481.619;0;0;FALSE;0;0;0
736;1;1;14.11.2021;9.482.740;0;0;FALSE;0;0;0
736;1;1;15.11.2021;9.483.901;0;0;FALSE;0;0;0
736;1;1;16.11.2021;9.485.080;0;0;FALSE;0;0;0
736;1;1;17.11.2021;9.486.191;0;0;FALSE;0;0;0
736;1;1;18.11.2021;9.487.456;0;0;FALSE;0;0;0
736;1;1;19.11.2021;9.488.740;0;0;FALSE;0;0;0
736;1;1;20.11.2021;9.489.972;0;0;FALSE;0;0;0
736;1;1;21.11.2021;9.491.219;0;0;FALSE;0;0;0
736;1;1;22.11.2021;9.492.427;0;0;FALSE;0;0;0
736;1;1;23.11.2021;9.493.124;0;0;FALSE;0;0;0
736;1;1;24.11.2021;9.494.305;0;0;FALSE;0;0;0
736;1;1;25.11.2021;9.495.502;0;0;FALSE;0;0;0
736;1;1;26.11.2021;9.496.567;0;0;FALSE;0;0;0
736;1;1;27.11.2021;9.497.657;0;0;FALSE;0;0;0
736;1;1;28.11.2021;9.498.685;0;0;FALSE;0;0;0
736;1;1;29.11.2021;9.499.823;0;0;FALSE;0;0;0
736;1;1;30.11.2021;9.501.004;0;0;FALSE;0;0;0
736;1;1;01.12.2021;9.502.342;0;0;FALSE;0;0;0
736;1;1;02.12.2021;9.503.700;0;0;FALSE;0;0;0
736;1;1;03.12.2021;9.504.951;0;0;FALSE;0;0;0
736;1;1;04.12.2021;9.505.909;0;0;FALSE;0;0;0
736;1;1;05.12.2021;9.507.074;0;0;FALSE;0;0;0
736;1;1;06.12.2021;9.508.155;0;0;FALSE;0;0;0
736;1;1;07.12.2021;9.509.245;0;0;FALSE;0;0;0
736;1;1;08.12.2021;9.510.457;0;0;FALSE;0;0;0
736;1;1;09.12.2021;9.511.807;0;0;FALSE;0;0;0
736;1;1;10.12.2021;9.513.180;0;0;FALSE;0;0;0
736;1;1;11.12.2021;9.514.423;0;0;FALSE;0;0;0
736;1;1;12.12.2021;9.515.673;0;0;FALSE;0;0;0
736;1;1;13.12.2021;9.516.621;0;0;FALSE;0;0;0
736;1;1;14.12.2021;9.517.943;0;0;FALSE;0;0;0
736;1;1;15.12.2021;9.519.334;0;0;FALSE;0;0;0
736;1;1;16.12.2021;9.521.160;0;0;FALSE;0;0;0
736;1;1;17.12.2021;9.523.052;0;0;FALSE;0;0;0
736;1;1;18.12.2021;9.525.155;0;0;FALSE;0;0;0
736;1;1;19.12.2021;9.527.027;0;0;FALSE;0;0;0
736;1;1;20.12.2021;9.528.867;0;0;FALSE;0;0;0
736;1;1;21.12.2021;9.530.892;0;0;FALSE;0;0;0
736;1;1;22.12.2021;9.532.835;0;0;FALSE;0;0;0
736;1;1;23.12.2021;9.534.930;0;0;FALSE;0;0;0
736;1;1;24.12.2021;9.536.945;0;0;FALSE;0;0;0
736;1;1;25.12.2021;9.538.432;0;0;FALSE;0;0;0
736;1;1;26.12.2021;9.540.199;0;0;FALSE;0;0;0
736;1;1;27.12.2021;9.541.687;0;0;FALSE;0;0;0
736;1;1;28.12.2021;9.542.860;0;0;FALSE;0;0;0
736;1;1;29.12.2021;9.544.107;0;0;FALSE;0;0;0
736;1;1;30.12.2021;9.545.223;0;0;FALSE;0;0;0
736;1;1;31.12.2021;9.546.655;0;0;FALSE;0;0;0
736;1;1;01.01.2022;9.548.097;0;0;FALSE;0;0;0
736;1;1;02.01.2022;9.549.471;0;0;FALSE;0;0;0
736;1;1;03.01.2022;9.550.939;0;0;FALSE;0;0;0
736;1;1;04.01.2022;9.552.839;0;0;FALSE;0;0;0
736;1;1;05.01.2022;9.554.329;0;0;FALSE;0;0;0
736;1;1;06.01.2022;9.555.656;0;0;FALSE;0;0;0
736;1;1;07.01.2022;9.557.059;0;0;FALSE;0;0;0
736;1;1;08.01.2022;9.558.533;0;0;FALSE;0;0;0
736;1;1;09.01.2022;9.560.042;0;0;FALSE;0;0;0
736;1;1;10.01.2022;9.561.554;0;0;FALSE;0;0;0
736;1;1;11.01.2022;9.563.325;0;0;FALSE;0;0;0
736;1;1;12.01.2022;9.565.344;0;0;FALSE;0;0;0
736;1;1;13.01.2022;9.567.631;0;0;FALSE;0;0;0
736;1;1;14.01.2022;9.569.665;0;0;FALSE;0;0;0
736;1;1;15.01.2022;9.571.609;0;0;FALSE;0;0;0
736;1;1;16.01.2022;9.573.523;0;0;FALSE;0;0;0
736;1;1;17.01.2022;9.575.335;0;0;FALSE;0;0;0
736;1;1;18.01.2022;9.577.263;0;0;FALSE;0;0;0
736;1;1;19.01.2022;9.579.290;0;0;FALSE;0;0;0
736;1;1;20.01.2022;9.581.230;0;0;FALSE;0;0;0
736;1;1;21.01.2022;9.582.904;0;0;FALSE;0;0;0
736;1;1;22.01.2022;9.584.666;0;0;FALSE;0;0;0
736;1;1;23.01.2022;9.586.866;0;0;FALSE;0;0;0
736;1;1;24.01.2022;9.589.069;0;0;FALSE;0;0;0
736;1;1;25.01.2022;9.591.449;0;0;FALSE;0;0;0
736;1;1;26.01.2022;9.593.607;0;0;FALSE;0;0;0
736;1;1;27.01.2022;9.595.450;0;0;FALSE;0;0;0
736;1;1;28.01.2022;9.597.314;0;0;FALSE;0;0;0
736;1;1;29.01.2022;9.599.265;0;0;FALSE;0;0;0
736;1;1;30.01.2022;9.601.043;0;0;FALSE;0;0;0
736;1;1;31.01.2022;9.602.673;0;0;FALSE;0;0;0
736;1;1;01.02.2022;9.604.443;0;0;FALSE;0;0;0
736;1;1;02.02.2022;9.606.066;0;0;FALSE;0;0;0
736;1;1;03.02.2022;9.607.859;0;0;FALSE;0;0;0
736;1;1;04.02.2022;9.609.733;0;0;FALSE;0;0;0
736;1;1;05.02.2022;9.611.822;0;0;FALSE;0;0;0
736;1;1;06.02.2022;9.613.167;0;0;FALSE;0;0;0
736;1;1;07.02.2022;9.614.974;0;0;FALSE;0;0;0
736;1;1;08.02.2022;9.616.470;0;0;FALSE;0;0;0
736;1;1;09.02.2022;9.618.351;0;0;FALSE;0;0;0
736;1;1;10.02.2022;9.619.934;0;0;FALSE;0;0;0
736;1;1;11.02.2022;9.621.511;0;0;FALSE;0;0;0
736;1;1;12.02.2022;9.622.922;0;0;FALSE;0;0;0
736;1;1;13.02.2022;9.624.527;0;0;FALSE;0;0;0
736;1;1;14.02.2022;9.626.152;0;0;FALSE;0;0;0
736;1;1;15.02.2022;9.627.565;0;0;FALSE;0;0;0
736;1;1;16.02.2022;9.629.058;0;0;FALSE;0;0;0
736;1;1;17.02.2022;9.630.385;0;0;FALSE;0;0;0
736;1;1;18.02.2022;9.631.840;0;0;FALSE;0;0;0
736;1;1;19.02.2022;9.633.260;0;0;FALSE;0;0;0
736;1;1;20.02.2022;9.634.945;0;0;FALSE;0;0;0
736;1;1;21.02.2022;9.635.902;0;0;FALSE;0;0;0
736;1;1;22.02.2022;9.637.067;0;0;FALSE;0;0;0
736;1;1;23.02.2022;9.638.435;0;0;FALSE;0;0;0
736;1;1;24.02.2022;9.640.026;0;0;FALSE;0;0;0
736;1;1;25.02.2022;9.641.633;0;0;FALSE;0;0;0
736;1;1;26.02.2022;9.643.080;0;0;FALSE;0;0;0
736;1;1;27.02.2022;9.644.545;0;0;FALSE;0;0;0
736;1;1;28.02.2022;9.646.325;0;0;FALSE;0;0;0
736;1;1;01.03.2022;9.647.934;0;0;FALSE;0;0;0
736;1;1;02.03.2022;9.649.524;0;0;FALSE;0;0;0
736;1;1;03.03.2022;9.651.394;0;0;FALSE;0;0;0
736;1;1;04.03.2022;9.653.139;0;0;FALSE;0;0;0
736;1;1;05.03.2022;9.654.746;0;0;FALSE;0;0;0
736;1;1;06.03.2022;9.656.589;0;0;FALSE;0;0;0
736;1;1;07.03.2022;9.658.295;0;0;FALSE;0;0;0
736;1;1;08.03.2022;9.660.008;0;0;FALSE;0;0;0
736;1;1;09.03.2022;9.661.846;0;0;FALSE;0;0;0
736;1;1;10.03.2022;9.663.760;0;0;FALSE;0;0;0
736;1;1;11.03.2022;9.665.895;0;0;FALSE;0;0;0
736;1;1;12.03.2022;9.667.993;0;0;FALSE;0;0;0
736;1;1;13.03.2022;9.669.885;0;0;FALSE;0;0;0
736;1;1;14.03.2022;9.672.056;0;0;FALSE;0;0;0
736;1;1;15.03.2022;9.674.093;0;0;FALSE;0;0;0
736;1;1;16.03.2022;9.676.063;0;0;FALSE;0;0;0
736;1;1;17.03.2022;9.677.667;0;0;FALSE;0;0;0
736;1;1;18.03.2022;9.679.630;0;0;FALSE;0;0;0
736;1;1;19.03.2022;9.681.732;0;0;FALSE;0;0;0
736;1;1;20.03.2022;9.683.918;0;0;FALSE;0;0;0
736;1;1;21.03.2022;9.685.667;0;0;FALSE;0;0;0
736;1;1;22.03.2022;9.687.470;0;0;FALSE;0;0;0
736;1;1;23.03.2022;9.689.387;0;0;FALSE;0;0;0
736;1;1;24.03.2022;9.691.023;0;0;FALSE;0;0;0
736;1;1;25.03.2022;9.692.523;0;0;FALSE;0;0;0
736;1;1;26.03.2022;9.694.193;0;0;FALSE;0;0;0
736;1;1;27.03.2022;9.695.543;0;0;FALSE;0;0;0
736;1;1;28.03.2022;9.696.533;0;0;FALSE;0;0;0
736;1;1;29.03.2022;9.697.676;0;0;FALSE;0;0;0
736;1;1;30.03.2022;9.698.668;0;0;FALSE;0;0;0
736;1;1;31.03.2022;9.699.667;0;0;FALSE;0;0;0
736;1;1;01.04.2022;9.700.620;0;0;FALSE;0;0;0
736;1;1;02.04.2022;9.701.503;0;0;FALSE;0;0;0
736;1;1;03.04.2022;9.702.598;0;0;FALSE;0;0;0
736;1;1;04.04.2022;9.703.773;0;0;FALSE;0;0;0
736;1;1;05.04.2022;9.705.027;0;0;FALSE;0;0;0
736;1;1;06.04.2022;9.706.249;0;0;FALSE;0;0;0
736;1;1;07.04.2022;9.707.562;0;0;FALSE;0;0;0
736;1;1;08.04.2022;9.708.304;0;0;FALSE;0;0;0
736;1;1;09.04.2022;9.709.334;0;0;FALSE;0;0;0
736;1;1;10.04.2022;9.710.208;0;0;FALSE;0;0;0
736;1;1;11.04.2022;9.711.409;0;0;FALSE;0;0;0
736;1;1;12.04.2022;9.712.625;0;0;FALSE;0;0;0
736;1;1;13.04.2022;9.713.815;0;0;FALSE;0;0;0
736;1;1;14.04.2022;9.714.845;0;0;FALSE;0;0;0
736;1;1;15.04.2022;9.715.738;0;0;FALSE;0;0;0
736;1;1;16.04.2022;9.716.663;0;0;FALSE;0;0;0
736;1;1;17.04.2022;9.717.762;0;0;FALSE;0;0;0
736;1;1;18.04.2022;9.719.034;0;0;FALSE;0;0;0
736;1;1;19.04.2022;9.720.456;0;0;FALSE;0;0;0
736;1;1;20.04.2022;9.721.700;0;0;FALSE;0;0;0
736;1;1;21.04.2022;9.722.749;0;0;FALSE;0;0;0
736;1;1;22.04.2022;9.723.480;0;0;FALSE;0;0;0
736;1;1;23.04.2022;9.723.842;0;0;FALSE;0;0;0
736;1;1;24.04.2022;9.724.251;0;0;FALSE;0;0;0
736;1;1;25.04.2022;9.724.649;0;0;FALSE;0;0;0
736;1;1;26.04.2022;9.725.027;0;0;FALSE;0;0;0
736;1;1;27.04.2022;9.725.352;0;0;FALSE;0;0;0
736;1;1;28.04.2022;9.725.664;0;0;FALSE;0;0;0
736;1;1;29.04.2022;9.726.035;0;0;FALSE;0;0;0
736;1;1;30.04.2022;9.726.792;0;0;FALSE;0;0;0
736;1;1;01.05.2022;9.727.992;0;0;FALSE;0;0;0
736;1;1;02.05.2022;9.728.919;0;0;FALSE;0;0;0
736;1;1;03.05.2022;9.730.064;0;0;FALSE;0;0;0
736;1;1;04.05.2022;9.731.209;0;0;FALSE;0;0;0
736;1;1;05.05.2022;9.731.787;0;0;FALSE;0;0;0
736;1;1;06.05.2022;9.732.772;0;0;FALSE;0;0;0
736;1;1;07.05.2022;9.733.792;0;0;FALSE;0;0;0
736;1;1;08.05.2022;9.734.842;0;0;FALSE;0;0;0
736;1;1;09.05.2022;9.735.647;0;0;FALSE;0;0;0
736;1;1;10.05.2022;9.736.220;0;0;FALSE;0;0;0
736;1;1;11.05.2022;9.736.636;0;0;FALSE;0;0;0
736;1;1;12.05.2022;9.737.033;0;0;FALSE;0;0;0
736;1;1;13.05.2022;9.737.400;0;0;FALSE;0;0;0
736;1;1;14.05.2022;9.737.742;0;0;FALSE;0;0;0
736;1;1;15.05.2022;9.738.124;0;0;FALSE;0;0;0
736;1;1;16.05.2022;9.738.469;0;0;FALSE;0;0;0
736;1;1;17.05.2022;9.738.826;0;0;FALSE;0;0;0
736;1;1;18.05.2022;9.739.127;0;0;FALSE;0;0;0
736;1;1;19.05.2022;9.739.439;0;0;FALSE;0;0;0
736;1;1;20.05.2022;9.739.790;0;0;FALSE;0;0;0
736;1;1;21.05.2022;9.740.162;0;0;FALSE;0;0;0
736;1;1;22.05.2022;9.740.478;0;0;FALSE;0;0;0
736;1;1;23.05.2022;9.740.812;0;0;FALSE;0;0;0
736;1;1;24.05.2022;9.741.124;0;0;FALSE;0;0;0
736;1;1;25.05.2022;9.741.429;0;0;FALSE;0;0;0
736;1;1;26.05.2022;9.741.725;0;0;FALSE;0;0;0
736;1;1;27.05.2022;9.742.019;0;0;FALSE;0;0;0
736;1;1;28.05.2022;9.742.265;0;0;FALSE;0;0;0
736;1;1;29.05.2022;9.742.545;0;0;FALSE;0;0;0
736;1;1;30.05.2022;9.742.864;0;0;FALSE;0;0;0
736;1;1;31.05.2022;9.743.177;0;0;FALSE;0;0;0
736;1;1;01.06.2022;9.743.505;0;0;FALSE;0;0;0
736;1;1;02.06.2022;9.743.845;0;0;FALSE;0;0;0
736;1;1;03.06.2022;9.744.189;0;0;FALSE;0;0;0
736;1;1;04.06.2022;9.744.411;0;0;FALSE;0;0;0
736;1;1;05.06.2022;9.744.717;0;0;FALSE;0;0;0
736;1;1;06.06.2022;9.745.026;0;0;FALSE;0;0;0
736;1;1;07.06.2022;9.745.305;0;0;FALSE;0;0;0
736;1;1;08.06.2022;9.745.643;0;0;FALSE;0;0;0
736;1;1;09.06.2022;9.745.916;0;0;FALSE;0;0;0
736;2;1;01.01.2018;64.018;0;0;FALSE;0;0;0
736;2;1;02.01.2018;64.028;0;0;FALSE;0;0;0
736;2;1;03.01.2018;64.041;0;0;FALSE;0;0;0
736;2;1;04.01.2018;64.052;0;0;FALSE;0;0;0
736;2;1;05.01.2018;64.061;0;0;FALSE;0;0;0
736;2;1;06.01.2018;64.071;0;0;FALSE;0;0;0
736;2;1;07.01.2018;64.081;0;0;FALSE;0;0;0
736;2;1;08.01.2018;64.088;0;0;FALSE;0;0;0
736;2;1;09.01.2018;64.092;0;0;FALSE;0;0;0
736;2;1;10.01.2018;64.106;0;0;FALSE;0;0;0
736;2;1;11.01.2018;64.111;0;0;FALSE;0;0;0
736;2;1;12.01.2018;64.130;0;0;FALSE;0;0;0
736;2;1;13.01.2018;64.133;0;0;FALSE;0;0;0
736;2;1;14.01.2018;64.135;0;0;FALSE;0;0;0
736;2;1;15.01.2018;64.136;0;0;FALSE;0;0;0
736;2;1;16.01.2018;64.145;0;0;FALSE;0;0;0
736;2;1;17.01.2018;64.156;0;0;FALSE;0;0;0
736;2;1;18.01.2018;64.163;0;0;FALSE;0;0;0
736;2;1;19.01.2018;64.169;0;0;FALSE;0;0;0
736;2;1;20.01.2018;64.176;0;0;FALSE;0;0;0
736;2;1;21.01.2018;64.179;0;0;FALSE;0;0;0
736;2;1;22.01.2018;64.188;0;0;FALSE;0;0;0
736;2;1;23.01.2018;64.192;0;0;FALSE;0;0;0
736;2;1;24.01.2018;64.197;0;0;FALSE;0;0;0
736;2;1;25.01.2018;64.202;0;0;FALSE;0;0;0
736;2;1;26.01.2018;64.207;0;0;FALSE;0;0;0
736;2;1;27.01.2018;64.209;0;0;FALSE;0;0;0
736;2;1;28.01.2018;64.212;0;0;FALSE;0;0;0
736;2;1;29.01.2018;64.214;0;0;FALSE;0;0;0
736;2;1;30.01.2018;64.218;0;0;FALSE;0;0;0
736;2;1;31.01.2018;64.224;0;0;FALSE;0;0;0
736;2;1;01.02.2018;64.230;0;0;FALSE;0;0;0
736;2;1;02.02.2018;64.233;0;0;FALSE;0;0;0
736;2;1;03.02.2018;64.242;0;0;FALSE;0;0;0
736;2;1;04.02.2018;64.246;0;0;FALSE;0;0;0
736;2;1;05.02.2018;64.250;0;0;FALSE;0;0;0
736;2;1;06.02.2018;64.255;0;0;FALSE;0;0;0
736;2;1;07.02.2018;64.261;0;0;FALSE;0;0;0
736;2;1;08.02.2018;64.265;0;0;FALSE;0;0;0
736;2;1;09.02.2018;64.268;0;0;FALSE;0;0;0
736;2;1;10.02.2018;64.275;0;0;FALSE;0;0;0
736;2;1;11.02.2018;64.282;0;0;FALSE;0;0;0
736;2;1;12.02.2018;64.286;0;0;FALSE;0;0;0
736;2;1;13.02.2018;64.291;0;0;FALSE;0;0;0
736;2;1;14.02.2018;64.297;0;0;FALSE;0;0;0
736;2;1;15.02.2018;64.300;0;0;FALSE;0;0;0
736;2;1;16.02.2018;64.303;0;0;FALSE;0;0;0
736;2;1;17.02.2018;64.307;0;0;FALSE;0;0;0
736;2;1;18.02.2018;64.311;0;0;FALSE;0;0;0
736;2;1;19.02.2018;64.314;0;0;FALSE;0;0;0
736;2;1;20.02.2018;64.318;0;0;FALSE;0;0;0
736;2;1;21.02.2018;64.322;0;0;FALSE;0;0;0
736;2;1;22.02.2018;64.327;0;0;FALSE;0;0;0
736;2;1;23.02.2018;64.330;0;0;FALSE;0;0;0
736;2;1;24.02.2018;64.332;0;0;FALSE;0;0;0
736;2;1;25.02.2018;64.336;0;0;FALSE;0;0;0
736;2;1;26.02.2018;64.338;0;0;FALSE;0;0;0
736;2;1;27.02.2018;64.341;0;0;FALSE;0;0;0
736;2;1;28.02.2018;64.345;0;0;FALSE;0;0;0
736;2;1;01.03.2018;64.349;0;0;FALSE;0;0;0
736;2;1;02.03.2018;64.355;0;0;FALSE;0;0;0
736;2;1;03.03.2018;64.360;0;0;FALSE;0;0;0
736;2;1;04.03.2018;64.365;0;0;FALSE;0;0;0
736;2;1;05.03.2018;64.369;0;0;FALSE;0;0;0
736;2;1;06.03.2018;64.373;0;0;FALSE;0;0;0
736;2;1;07.03.2018;64.377;0;0;FALSE;0;0;0
736;2;1;08.03.2018;64.384;0;0;FALSE;0;0;0
736;2;1;09.03.2018;64.389;0;0;FALSE;0;0;0
736;2;1;10.03.2018;64.394;0;0;FALSE;0;0;0
736;2;1;11.03.2018;64.399;0;0;FALSE;0;0;0
736;2;1;12.03.2018;64.403;0;0;FALSE;0;0;0
736;2;1;13.03.2018;64.408;0;0;FALSE;0;0;0
736;2;1;14.03.2018;64.415;0;0;FALSE;0;0;0
736;2;1;15.03.2018;64.425;0;0;FALSE;0;0;0
736;2;1;16.03.2018;64.430;0;0;FALSE;0;0;0
736;2;1;17.03.2018;64.437;0;0;FALSE;0;0;0
736;2;1;18.03.2018;64.442;0;0;FALSE;0;0;0
736;2;1;19.03.2018;64.447;0;0;FALSE;0;0;0
736;2;1;20.03.2018;64.452;0;0;FALSE;0;0;0
736;2;1;21.03.2018;64.459;0;0;FALSE;0;0;0
736;2;1;22.03.2018;64.467;0;0;FALSE;0;0;0
736;2;1;23.03.2018;64.478;0;0;FALSE;0;0;0
736;2;1;24.03.2018;64.487;0;0;FALSE;0;0;0
736;2;1;25.03.2018;64.495;0;0;FALSE;0;0;0
736;2;1;26.03.2018;64.503;0;0;FALSE;0;0;0
736;2;1;27.03.2018;64.510;0;0;FALSE;0;0;0
736;2;1;28.03.2018;64.519;0;0;FALSE;0;0;0
736;2;1;29.03.2018;64.533;0;0;FALSE;0;0;0
736;2;1;30.03.2018;64.544;0;0;FALSE;0;0;0
736;2;1;31.03.2018;64.553;0;0;FALSE;0;0;0
736;2;1;01.04.2018;64.555;0;0;FALSE;0;0;0
736;2;1;02.04.2018;64.559;0;0;FALSE;0;0;0
736;2;1;03.04.2018;64.561;0;0;FALSE;0;0;0
736;2;1;04.04.2018;64.566;0;0;FALSE;0;0;0
736;2;1;05.04.2018;64.572;0;0;FALSE;0;0;0
736;2;1;06.04.2018;64.580;0;0;FALSE;0;0;0
736;2;1;07.04.2018;64.587;0;0;FALSE;0;0;0
736;2;1;08.04.2018;64.591;0;0;FALSE;0;0;0
736;2;1;09.04.2018;64.595;0;0;FALSE;0;0;0
736;2;1;10.04.2018;64.601;0;0;FALSE;0;0;0
736;2;1;11.04.2018;64.608;0;0;FALSE;0;0;0
736;2;1;12.04.2018;64.614;0;0;FALSE;0;0;0
736;2;1;13.04.2018;64.618;0;0;FALSE;0;0;0
736;2;1;14.04.2018;64.623;0;0;FALSE;0;0;0
736;2;1;15.04.2018;64.628;0;0;FALSE;0;0;0
736;2;1;16.04.2018;64.635;0;0;FALSE;0;0;0
736;2;1;17.04.2018;64.642;0;0;FALSE;0;0;0
736;2;1;18.04.2018;64.646;0;0;FALSE;0;0;0
736;2;1;19.04.2018;64.650;0;0;FALSE;0;0;0
736;2;1;20.04.2018;64.655;0;0;FALSE;0;0;0
736;2;1;21.04.2018;64.658;0;0;FALSE;0;0;0
736;2;1;22.04.2018;64.662;0;0;FALSE;0;0;0
736;2;1;23.04.2018;64.670;0;0;FALSE;0;0;0
736;2;1;24.04.2018;64.676;0;0;FALSE;0;0;0
736;2;1;25.04.2018;64.685;0;0;FALSE;0;0;0
736;2;1;26.04.2018;64.693;0;0;FALSE;0;0;0
736;2;1;27.04.2018;64.702;0;0;FALSE;0;0;0
736;2;1;28.04.2018;64.708;0;0;FALSE;0;0;0
736;2;1;29.04.2018;64.714;0;0;FALSE;0;0;0
736;2;1;30.04.2018;64.720;0;0;FALSE;0;0;0
736;2;1;01.05.2018;64.722;0;0;FALSE;0;0;0
736;2;1;02.05.2018;64.729;0;0;FALSE;0;0;0
736;2;1;03.05.2018;64.735;0;0;FALSE;0;0;0
736;2;1;04.05.2018;64.741;0;0;FALSE;0;0;0
736;2;1;05.05.2018;64.748;0;0;FALSE;0;0;0
736;2;1;06.05.2018;64.754;0;0;FALSE;0;0;0
736;2;1;07.05.2018;64.756;0;0;FALSE;0;0;0
736;2;1;08.05.2018;64.760;0;0;FALSE;0;0;0
736;2;1;09.05.2018;64.767;0;0;FALSE;0;0;0
736;2;1;10.05.2018;64.772;0;0;FALSE;0;0;0
736;2;1;11.05.2018;64.776;0;0;FALSE;0;0;0
736;2;1;12.05.2018;64.780;0;0;FALSE;0;0;0
736;2;1;13.05.2018;64.785;0;0;FALSE;0;0;0
736;2;1;14.05.2018;64.788;0;0;FALSE;0;0;0
736;2;1;15.05.2018;64.792;0;0;FALSE;0;0;0
736;2;1;16.05.2018;64.797;0;0;FALSE;0;0;0
736;2;1;17.05.2018;64.802;0;0;FALSE;0;0;0
736;2;1;18.05.2018;64.805;0;0;FALSE;0;0;0
736;2;1;19.05.2018;64.809;0;0;FALSE;0;0;0
736;2;1;20.05.2018;64.815;0;0;FALSE;0;0;0
736;2;1;21.05.2018;64.820;0;0;FALSE;0;0;0
736;2;1;22.05.2018;64.827;0;0;FALSE;0;0;0
736;2;1;23.05.2018;64.833;0;0;FALSE;0;0;0
736;2;1;24.05.2018;64.842;0;0;FALSE;0;0;0
736;2;1;25.05.2018;64.847;0;0;FALSE;0;0;0
736;2;1;26.05.2018;64.854;0;0;FALSE;0;0;0
736;2;1;27.05.2018;64.859;0;0;FALSE;0;0;0
736;2;1;28.05.2018;64.863;0;0;FALSE;0;0;0
736;2;1;29.05.2018;64.866;0;0;FALSE;0;0;0
736;2;1;30.05.2018;64.870;0;0;FALSE;0;0;0
736;2;1;31.05.2018;64.875;0;0;FALSE;0;0;0
736;2;1;01.06.2018;64.879;0;0;FALSE;0;0;0
736;2;1;02.06.2018;64.883;0;0;FALSE;0;0;0
736;2;1;03.06.2018;64.886;0;0;FALSE;0;0;0
736;2;1;04.06.2018;64.891;0;0;FALSE;0;0;0
736;2;1;05.06.2018;64.899;0;0;FALSE;0;0;0
736;2;1;06.06.2018;64.906;0;0;FALSE;0;0;0
736;2;1;07.06.2018;64.912;0;0;FALSE;0;0;0
736;2;1;08.06.2018;64.921;0;0;FALSE;0;0;0
736;2;1;09.06.2018;64.925;0;0;FALSE;0;0;0
736;2;1;10.06.2018;64.928;0;0;FALSE;0;0;0
